"PROFILO DEI LAUREATI"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Decisamente positiva";"18,2";"14,4";"17,1";"26,7";"24,7";"18,7";"12,3";"20,8";"20,8";"19,1";"27,8";"11,2";"14,9";"19,5";"30,4";"12,3"
"Abbastanza positiva";"52,2";"55,0";"53,0";"52,0";"59,6";"57,5";"54,3";"58,2";"61,9";"42,5";"45,6";"34,5";"53,5";"48,0";"56,5";"50,9"
"Abbastanza negativa";"11,5";"14,4";"9,9";"13,3";"8,1";"11,9";"21,0";"11,4";"8,8";"10,2";"10,0";"17,2";"11,1";"15,7";"6,5";"12,7"
"Decisamente negativa";"5,4";"1,8";"4,7";"4,0";"2,6";"4,8";"6,2";"5,2";"2,1";"7,5";"7,8";"3,4";"6,5";"5,8";"4,3";"7,1"
"Non utilizzate";"11,4";"13,5";"14,3";"4,0";"3,4";"5,0";"3,7";"4,0";"4,8";"18,8";"7,8";"31,9";"12,6";"10,4";"-";"16,5"
"Ritengono che il carico di studio degli insegnamenti sia stato sostenibile (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Decisamente sì";"34,1";"39,6";"30,3";"29,3";"30,2";"31,3";"40,7";"35,3";"27,8";"33,1";"27,8";"22,4";"45,1";"29,3";"43,5";"35,4"
"Più sì che no";"52,2";"42,3";"57,7";"61,3";"49,8";"52,6";"42,0";"49,7";"62,5";"48,4";"45,6";"60,3";"49,9";"51,8";"41,3";"53,8"
"Si iscriverebbero di nuovo all'università? (%) ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Sì, allo stesso corso dell'Ateneo";"60,2";"60,4";"65,6";"76,0";"61,7";"62,9";"69,1";"61,3";"44,7";"55,9";"53,3";"73,3";"54,2";"69,4";"56,5";"57,1"
"Sì, ma ad un altro corso dell'Ateneo";"9,0";"5,4";"5,7";"4,0";"8,1";"5,0";"3,7";"9,8";"11,2";"4,9";"13,3";"9,5";"15,7";"9,0";"10,9";"13,7"
"Sì, allo stesso corso ma in un altro Ateneo";"20,5";"16,2";"22,0";"10,7";"23,4";"20,4";"17,3";"14,6";"27,8";"33,6";"20,0";"11,2";"17,3";"12,8";"13,0";"16,0"
"Sì, ma ad un altro corso e in un altro Ateneo";"7,0";"7,2";"5,0";"8,0";"2,6";"8,3";"6,2";"10,8";"13,0";"2,9";"7,8";"2,6";"8,9";"5,3";"17,4";"11,3"
"Non si iscriverebbero più all'università";"2,2";"9,0";"1,4";"1,3";"2,1";"1,8";"3,7";"2,7";"2,1";"1,3";"3,3";"1,7";"2,9";"2,4";"-";"1,4"
"8. CONOSCENZE LINGUISTICHE E INFORMATICHE"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Lingue straniere: conoscenza "almeno buona" (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Inglese scritto";"64,7";"56,8";"65,4";"65,3";"67,2";"58,9";"48,1";"65,9";"89,1";"54,9";"61,1";"75,9";"60,6";"74,9";"60,9";"66,0"
"Inglese parlato";"58,4";"45,9";"59,3";"57,3";"54,5";"57,1";"42,0";"62,8";"87,9";"47,2";"63,3";"64,7";"54,8";"62,4";"52,2";"63,2"
"Francese scritto";"25,3";"11,7";"33,8";"45,3";"16,6";"21,8";"13,6";"26,2";"58,9";"19,4";"16,7";"13,8";"22,3";"11,5";"10,9";"48,1"
"Francese parlato";"24,6";"11,7";"31,2";"42,7";"17,9";"21,8";"13,6";"25,8";"57,7";"19,5";"16,7";"14,7";"22,2";"10,4";"10,9";"46,2"
"Spagnolo scritto";"8,9";"3,6";"12,4";"1,3";"2,6";"5,2";"3,7";"13,5";"42,3";"5,3";"2,2";"2,6";"7,0";"2,4";"2,2";"6,1"
"Spagnolo parlato";"8,9";"4,5";"12,1";"1,3";"2,6";"5,6";"3,7";"13,9";"42,0";"5,7";"2,2";"1,7";"6,8";"2,1";"2,2";"5,7"
"Tedesco scritto";"3,2";"0,9";"4,7";"2,7";"2,1";"1,0";"-";"2,5";"22,1";"1,3";"-";"3,4";"1,3";"1,0";"-";"2,4"
"Tedesco parlato";"2,9";"-";"4,3";"1,3";"1,3";"1,0";"-";"1,5";"21,8";"1,5";"-";"4,3";"1,0";"0,8";"-";"2,8"
"Strumenti informatici: conoscenza "almeno buona" (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Navigazione in Internet";"89,2";"82,9";"92,7";"94,7";"84,7";"88,1";"88,9";"87,5";"93,1";"85,1";"92,2";"90,5";"90,4";"91,5";"84,8";"84,4"
"Word processor (elaborazione di testi)";"79,2";"75,7";"84,2";"88,0";"68,9";"77,8";"81,5";"79,4";"83,1";"70,1";"67,8";"83,6";"79,8";"86,1";"89,1";"77,8"
"Fogli elettronici (Excel, ...)";"67,0";"64,0";"81,0";"77,3";"57,0";"60,1";"61,7";"55,9";"57,1";"61,3";"63,3";"72,4";"65,4";"81,0";"78,3";"63,2"
"Sistemi operativi";"63,8";"62,2";"72,1";"73,3";"53,6";"64,5";"60,5";"58,8";"65,3";"56,8";"58,9";"64,7";"60,4";"73,9";"73,9";"60,4"
"Multimedia (elaborazione di suoni, immagini, video)";"50,2";"52,3";"52,4";"37,3";"51,5";"48,2";"51,9";"46,4";"48,3";"46,6";"64,4";"54,3";"50,8";"56,2";"67,4";"39,6"
"Linguaggi di programmazione";"27,7";"19,8";"26,4";"24,0";"22,6";"24,2";"30,9";"19,8";"19,0";"26,2";"31,1";"19,8";"24,4";"53,1";"65,2";"23,1"
"Data base (Oracle, SQL server, Access, ...)";"33,3";"28,8";"40,7";"38,7";"23,0";"31,0";"30,9";"21,8";"23,0";"30,6";"31,1";"19,0";"31,6";"52,2";"63,0";"27,4"
"Realizzazione siti web";"19,4";"23,4";"22,1";"13,3";"17,9";"14,5";"18,5";"15,4";"9,7";"16,4";"18,9";"16,4";"16,0";"38,4";"54,3";"13,7"
"Reti di trasmissione dati";"23,9";"24,3";"23,3";"14,7";"24,3";"25,4";"21,0";"16,0";"18,1";"23,3";"27,8";"22,4";"22,4";"36,8";"39,1";"20,8"
"CAD/CAM/CAE - Progettazione assistita";"14,4";"37,8";"11,4";"9,3";"15,3";"14,7";"12,3";"10,8";"7,9";"19,1";"17,8";"14,7";"13,9";"15,7";"13,0";"13,7"
"9. PROSPETTIVE DI STUDIO"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Intendono proseguire gli studi (%)";"72,0";"60,4";"66,3";"69,3";"42,6";"70,0";"71,6";"79,4";"73,4";"78,6";"72,2";"88,8";"75,4";"70,9";"67,4";"74,1"
"Laurea triennale";"1,1";"-";"0,7";"-";"1,3";"0,2";"3,7";"0,6";"1,2";"1,1";"1,1";"0,9";"2,3";"0,3";"-";"1,9"
"Laurea specialistica/magistrale";"35,7";"39,6";"43,8";"46,7";"6,0";"2,4";"3,7";"51,6";"45,9";"22,2";"15,6";"59,5";"41,0";"51,2";"45,7";"42,0"
"Dottorato di ricerca";"4,5";"5,4";"1,5";"5,3";"4,7";"4,8";"7,4";"7,9";"4,8";"1,5";"8,9";"19,8";"3,4";"7,7";"6,5";"2,8"
"Scuola di specializzazione post-laurea";"8,1";"0,9";"0,9";"2,7";"6,8";"11,1";"14,8";"3,5";"1,2";"29,0";"26,7";"2,6";"5,9";"2,1";"2,2";"0,9"
"Master universitario";"9,0";"10,8";"8,1";"5,3";"8,5";"9,9";"-";"7,3";"8,2";"15,7";"5,6";"3,4";"10,4";"1,6";"-";"15,6"
"Altro tipo di master o corso di perfezionamento";"3,9";"-";"3,8";"2,7";"6,8";"6,7";"3,7";"2,9";"4,8";"3,4";"3,3";"0,9";"4,9";"1,6";"6,5";"2,8"
"Tirocinio, praticantato";"5,3";"2,7";"4,9";"2,7";"4,3";"30,2";"30,9";"1,0";"0,6";"0,6";"5,6";"0,9";"2,9";"1,4";"-";"3,8"
"Attività sostenuta da borsa o assegno di studio";"1,0";"-";"0,2";"2,7";"1,3";"1,6";"2,5";"0,8";"2,4";"0,7";"1,1";"0,9";"0,5";"2,1";"2,2";"0,9"
"Altre attività di qualificazione professionale";"3,1";"0,9";"2,5";"1,3";"3,0";"3,2";"4,9";"3,1";"3,0";"4,1";"4,4";"-";"3,6";"2,4";"4,3";"3,3"
"Non intendono proseguire";"27,1";"38,7";"33,0";"30,7";"57,4";"28,0";"27,2";"20,0";"26,0";"20,5";"26,7";"10,3";"23,6";"28,2";"30,4";"25,5"
"10. PROSPETTIVE DI LAVORO"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Sono interessati a lavorare nelle seguenti aree aziendali: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Acquisti";"22,2";"26,1";"39,5";"50,7";"19,6";"26,2";"23,5";"16,8";"26,0";"10,3";"23,3";"13,8";"18,7";"15,0";"23,9";"26,4"
"Amministrazione, contabilità";"33,7";"27,9";"68,8";"80,0";"16,6";"58,7";"54,3";"20,2";"21,5";"16,9";"18,9";"8,6";"20,6";"21,6";"28,3";"61,3"
"Assistenza tecnica";"17,4";"46,8";"22,5";"26,7";"16,2";"22,6";"12,3";"10,8";"9,4";"13,5";"25,6";"13,8";"10,2";"23,7";"37,0";"20,8"
"Commerciale, vendite";"27,1";"37,8";"45,7";"54,7";"47,7";"31,5";"23,5";"18,7";"33,5";"12,5";"25,6";"18,1";"21,0";"17,6";"26,1";"30,2"
"Controllo di gestione";"32,3";"56,8";"61,7";"69,3";"27,7";"40,7";"37,0";"17,5";"17,8";"19,1";"31,1";"22,4";"21,4";"26,1";"32,6";"51,9"
"Finanza";"22,8";"14,4";"57,8";"62,7";"11,9";"40,3";"38,3";"7,7";"9,4";"10,1";"17,8";"6,0";"8,1";"17,1";"23,9";"36,3"
"Legale";"21,5";"10,8";"22,2";"30,7";"8,9";"86,7";"87,7";"7,3";"11,5";"11,8";"15,6";"6,0";"10,1";"11,5";"13,0";"37,7"
"Logistica, distribuzione";"23,5";"36,9";"42,0";"50,7";"28,5";"28,4";"22,2";"16,2";"23,0";"13,0";"21,1";"15,5";"14,5";"19,8";"26,1";"31,1"
"Marketing, comunicazione, pubbliche relazioni";"44,9";"39,6";"61,3";"65,3";"37,4";"56,3";"49,4";"52,8";"64,7";"21,0";"21,1";"22,4";"48,9";"25,0";"34,8";"59,4"
"Organizzazione, pianificazione";"47,5";"50,5";"68,9";"73,3";"33,6";"57,9";"45,7";"49,3";"52,3";"29,1";"25,6";"22,4";"47,3";"33,9";"43,5";"63,7"
"Produzione";"28,1";"61,3";"32,8";"36,0";"48,1";"28,6";"22,2";"25,6";"23,6";"19,4";"38,9";"44,8";"19,4";"33,0";"41,3";"25,5"
"Ricerca e sviluppo";"49,1";"63,1";"39,7";"50,7";"62,1";"38,5";"34,6";"53,0";"46,5";"40,5";"63,3";"84,5";"47,3";"69,0";"45,7";"50,0"
"Risorse umane, selezione, formazione";"52,3";"34,2";"52,2";"53,3";"28,5";"55,2";"56,8";"68,6";"63,1";"36,2";"30,0";"20,7";"76,3";"27,5";"37,0";"75,0"
"Segreteria, affari generali";"30,0";"27,9";"35,6";"50,7";"17,4";"40,3";"38,3";"32,8";"45,6";"16,9";"18,9";"12,9";"31,2";"17,1";"26,1";"52,8"
"Sistemi informativi, EDP";"16,1";"18,9";"18,0";"21,3";"13,2";"13,9";"12,3";"10,8";"9,4";"10,6";"18,9";"15,5";"10,0";"39,0";"39,1";"15,1"
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Acquisizione di professionalità";"85,9";"83,8";"88,2";"88,0";"90,2";"87,1";"86,4";"82,5";"80,1";"89,9";"86,7";"82,8";"84,8";"81,9";"80,4";"88,7"
"Possibilità di carriera";"70,9";"67,6";"80,8";"81,3";"73,6";"80,0";"81,5";"57,8";"65,0";"71,7";"70,0";"63,8";"68,3";"65,1";"69,6";"69,8"
"Possibilità di guadagno";"64,0";"60,4";"65,5";"66,7";"68,5";"68,3";"64,2";"54,7";"63,1";"68,7";"70,0";"56,0";"62,9";"61,8";"65,2";"60,4"
"Stabilità/sicurezza del posto di lavoro";"76,9";"72,1";"75,1";"78,7";"82,1";"75,8";"74,1";"76,1";"78,5";"81,1";"76,7";"75,9";"77,2";"73,6";"73,9";"75,9"
"Rispondenza a interessi culturali";"47,6";"39,6";"34,8";"44,0";"53,2";"46,2";"44,4";"63,4";"45,6";"60,7";"56,7";"46,6";"46,8";"40,6";"39,1";"42,5"
"Coerenza con gli studi";"55,0";"46,8";"46,9";"54,7";"68,5";"48,4";"45,7";"49,9";"45,3";"82,3";"51,1";"59,5";"54,0";"48,6";"41,3";"42,5"
"Indipendenza o autonomia";"50,3";"55,0";"46,5";"52,0";"57,4";"54,8";"56,8";"43,9";"45,3";"60,4";"61,1";"48,3";"50,2";"41,8";"32,6";"50,0"
"Tempo libero";"25,5";"30,6";"20,9";"30,7";"28,9";"22,8";"19,8";"20,4";"22,7";"40,2";"31,1";"20,7";"24,1";"20,8";"19,6";"25,5"
"Tipo di lavoro cercato (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Nessuna preferenza";"52,0";"51,4";"45,4";"56,0";"57,0";"46,8";"44,4";"58,4";"55,3";"44,7";"47,8";"51,7";"54,8";"62,4";"76,1";"49,5"
"Alle dipendenze nel settore pubblico";"25,1";"15,3";"12,9";"16,0";"9,8";"25,6";"30,9";"32,4";"22,7";"42,6";"24,4";"14,7";"28,8";"15,2";"10,9";"36,3"
"Alle dipendenze nel settore privato";"14,6";"16,2";"29,6";"26,7";"24,7";"11,1";"8,6";"6,0";"16,0";"5,9";"7,8";"26,7";"10,9";"15,8";"8,7";"9,9"
"In conto proprio";"7,0";"15,3";"11,3";"1,3";"8,1";"14,7";"12,3";"2,1";"4,5";"5,2";"18,9";"5,2";"4,0";"5,1";"2,2";"3,8"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"ORARIO/MODALITA' LAVORATIVA";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Tempo pieno";"89,5";"86,5";"93,3";"93,3";"93,2";"92,5";"88,9";"86,3";"84,3";"90,9";"91,1";"89,7";"86,0";"89,1";"84,8";"90,1"
"Part-time";"42,1";"39,6";"35,3";"42,7";"39,1";"36,5";"39,5";"52,4";"47,1";"36,9";"43,3";"44,0";"53,3";"36,3";"47,8";"37,7"
"Telelavoro";"14,0";"18,9";"11,1";"14,7";"13,2";"11,7";"7,4";"17,3";"12,7";"14,3";"14,4";"18,1";"14,9";"15,0";"10,9";"14,6"
"CONTRATTO";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Tempo indeterminato";"92,9";"85,6";"94,3";"98,7";"91,9";"94,0";"92,6";"91,5";"90,6";"93,3";"86,7";"89,7";"93,5";"92,5";"89,1";"96,2"
"A tempo determinato";"34,6";"43,2";"33,6";"33,3";"33,2";"34,1";"25,9";"37,8";"32,9";"32,3";"40,0";"37,1";"36,1";"34,7";"32,6";"33,0"
"Collaborazione (compreso lavoro a progetto)";"28,6";"37,8";"24,6";"26,7";"31,1";"27,0";"23,5";"32,4";"25,1";"26,7";"37,8";"35,3";"30,8";"29,8";"19,6";"27,4"
"Inserimento (ex formazione e lavoro)";"27,8";"31,5";"28,3";"28,0";"30,6";"28,4";"23,5";"31,2";"23,9";"23,2";"27,8";"31,0";"28,6";"29,1";"23,9";"28,8"
"Stage";"28,1";"29,7";"29,8";"33,3";"30,2";"30,8";"24,7";"32,4";"27,8";"21,1";"43,3";"37,1";"28,3";"24,6";"21,7";"28,3"
"Apprendistato";"20,9";"27,9";"23,1";"22,7";"17,4";"23,8";"16,0";"23,9";"19,6";"15,4";"23,3";"32,8";"20,7";"21,1";"10,9";"18,9"
"Lavoro interinale";"19,3";"27,0";"17,9";"21,3";"17,4";"19,4";"18,5";"22,7";"16,6";"16,4";"33,3";"29,3";"21,6";"16,3";"13,0";"17,9"
"Autonomo/in conto proprio";"39,4";"55,9";"44,7";"28,0";"39,6";"50,8";"40,7";"32,6";"32,0";"36,3";"56,7";"41,4";"37,2";"36,6";"23,9";"38,7"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Provincia di residenza";"79,9";"77,5";"80,4";"86,7";"81,3";"80,4";"75,3";"81,1";"69,2";"82,2";"81,1";"79,3";"82,4";"79,8";"63,0";"71,2"
"Sede degli studi";"77,0";"66,7";"79,4";"81,3";"74,0";"78,0";"75,3";"80,5";"70,7";"76,6";"74,4";"74,1";"79,5";"76,2";"63,0";"73,1"
"Italia settentrionale";"41,3";"45,9";"44,1";"41,3";"42,1";"45,4";"37,0";"40,7";"38,1";"39,7";"44,4";"50,9";"35,3";"44,3";"52,2";"41,5"
"Italia centrale";"43,3";"50,5";"44,5";"40,0";"46,4";"47,2";"40,7";"43,0";"42,9";"40,5";"47,8";"56,0";"36,9";"47,5";"58,7";"43,4"
"Italia meridionale";"49,5";"64,9";"48,4";"57,3";"54,0";"51,0";"39,5";"47,0";"45,3";"53,2";"57,8";"57,8";"45,3";"51,2";"50,0";"44,8"
"Stato europeo";"38,6";"52,3";"39,1";"25,3";"34,5";"40,5";"39,5";"37,4";"52,3";"37,3";"54,4";"48,3";"26,6";"45,4";"41,3";"46,7"
"Stato extraeuropeo";"26,0";"36,0";"28,2";"17,3";"18,7";"28,2";"23,5";"23,9";"33,2";"23,8";"38,9";"37,1";"16,6";"33,6";"32,6";"30,2"
"Disponibilità ad effettuare trasferte di lavoro (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Sì, anche con trasferimenti di residenza";"42,1";"43,2";"47,3";"37,3";"40,9";"47,8";"33,3";"44,5";"40,5";"37,9";"45,6";"51,7";"35,0";"44,6";"28,3";"49,1"
"Sì, anche frequenti (senza cambi di residenza)";"31,7";"36,9";"34,2";"44,0";"34,5";"28,6";"33,3";"28,9";"37,5";"28,4";"31,1";"31,9";"29,1";"33,6";"41,3";"33,0"
"Sì, ma solo in numero limitato";"20,6";"14,4";"14,8";"17,3";"18,3";"17,7";"23,5";"21,2";"18,4";"25,0";"18,9";"12,9";"28,4";"18,9";"19,6";"15,1"
"Non disponibili a trasferte";"3,2";"3,6";"1,9";"1,3";"4,3";"3,2";"4,9";"3,3";"2,1";"5,3";"3,3";"-";"4,6";"0,8";"2,2";"2,4"
