"PROFILO DEI LAUREATI"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Non utilizzate";"18,1";"22,4";"17,8";"12,2";"5,5";"28,0";"35,6";"22,7";"12,8";"11,3";"13,3";"4,1";"28,3";"8,8";"5,0";"31,5"
"Valutazione delle biblioteche (prestito/consultazione, orari di apertura ...) (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Decisamente positiva";"17,7";"19,4";"17,1";"10,2";"33,2";"22,6";"11,5";"22,3";"22,2";"14,1";"39,8";"3,4";"15,5";"16,6";"40,0";"15,0"
"Abbastanza positiva";"52,4";"48,0";"55,9";"65,3";"52,8";"60,7";"49,4";"56,0";"65,3";"43,8";"33,7";"32,7";"52,6";"52,3";"50,0";"56,0"
"Abbastanza negativa";"10,9";"9,2";"10,6";"16,3";"7,0";"11,3";"23,0";"11,4";"7,6";"8,6";"6,0";"19,0";"11,5";"12,7";"5,0";"12,5"
"Decisamente negativa";"5,5";"3,1";"3,6";"4,1";"0,5";"1,3";"5,7";"4,6";"1,5";"10,7";"12,0";"7,5";"5,9";"5,4";"-";"3,0"
"Non utilizzate";"12,5";"20,4";"11,9";"3,1";"6,0";"2,8";"9,2";"5,1";"3,0";"21,6";"8,4";"37,4";"13,2";"11,1";"5,0";"13,0"
"Ritengono che il carico di studio degli insegnamenti sia stato sostenibile (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Decisamente sì";"34,5";"44,9";"30,2";"37,8";"28,1";"33,7";"42,5";"38,3";"30,7";"33,4";"32,5";"19,0";"44,6";"28,9";"20,0";"35,0"
"Più sì che no";"52,3";"44,9";"56,6";"56,1";"49,2";"51,5";"43,7";"50,7";"59,9";"49,7";"51,8";"59,9";"49,6";"53,7";"45,0";"54,5"
"Si iscriverebbero di nuovo all'università? (%) ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Sì, allo stesso corso dell'Ateneo";"61,4";"71,4";"67,3";"70,4";"62,8";"69,3";"67,8";"59,2";"55,0";"55,0";"55,4";"68,7";"54,7";"69,7";"60,0";"62,0"
"Sì, ma ad un altro corso dell'Ateneo";"9,0";"8,2";"6,8";"5,1";"9,5";"6,3";"8,0";"8,8";"11,6";"6,4";"12,0";"10,9";"14,9";"6,8";"25,0";"10,5"
"Sì, allo stesso corso ma in un altro Ateneo";"19,9";"12,2";"18,1";"15,3";"21,6";"15,4";"11,5";"17,5";"21,0";"33,5";"20,5";"12,9";"17,8";"11,8";"5,0";"14,0"
"Sì, ma ad un altro corso e in un altro Ateneo";"6,8";"5,1";"6,3";"6,1";"4,0";"5,9";"10,3";"11,2";"11,2";"3,8";"8,4";"3,4";"8,6";"6,0";"10,0";"7,5"
"Non si iscriverebbero più all'università";"2,3";"3,1";"1,2";"3,1";"2,0";"1,7";"1,1";"2,5";"1,2";"0,9";"3,6";"3,4";"3,1";"4,5";"-";"6,0"
"8. CONOSCENZE LINGUISTICHE E INFORMATICHE"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Lingue straniere: conoscenza "almeno buona" (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Inglese scritto";"65,1";"62,2";"66,9";"70,4";"62,3";"60,0";"57,5";"65,9";"91,5";"56,4";"61,4";"78,2";"58,6";"76,9";"60,0";"64,0"
"Inglese parlato";"58,6";"57,1";"60,2";"61,2";"52,3";"56,7";"56,3";"59,6";"88,8";"49,7";"53,0";"72,1";"53,9";"63,3";"55,0";"61,5"
"Francese scritto";"24,9";"12,2";"31,0";"38,8";"19,6";"22,4";"23,0";"24,0";"60,2";"20,0";"18,1";"17,7";"23,1";"9,1";"20,0";"50,5"
"Francese parlato";"24,1";"11,2";"29,5";"34,7";"17,1";"20,4";"21,8";"23,2";"58,4";"19,1";"15,7";"16,3";"24,1";"9,9";"20,0";"48,5"
"Spagnolo scritto";"9,4";"3,1";"13,6";"1,0";"4,5";"6,3";"2,3";"9,7";"44,4";"6,6";"7,2";"6,1";"7,4";"1,4";"-";"13,0"
"Spagnolo parlato";"9,7";"2,0";"14,3";"1,0";"4,5";"6,5";"2,3";"10,5";"43,8";"7,0";"6,0";"4,8";"8,1";"1,9";"-";"12,0"
"Tedesco scritto";"3,7";"-";"3,2";"2,0";"2,0";"2,4";"2,3";"2,1";"27,7";"1,5";"3,6";"0,7";"3,2";"0,6";"-";"5,0"
"Tedesco parlato";"3,1";"1,0";"2,7";"1,0";"2,0";"2,4";"2,3";"2,3";"23,1";"1,2";"3,6";"0,7";"2,6";"0,3";"-";"4,5"
"Strumenti informatici: conoscenza "almeno buona" (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Navigazione in Internet";"90,0";"89,8";"94,5";"89,8";"81,9";"89,1";"87,4";"89,3";"92,7";"87,7";"86,7";"95,9";"87,8";"92,6";"100,0";"91,0"
"Word processor (elaborazione di testi)";"80,1";"86,7";"84,1";"85,7";"71,4";"78,5";"78,2";"80,0";"85,1";"73,2";"74,7";"83,0";"79,7";"88,9";"85,0";"75,5"
"Fogli elettronici (Excel, ...)";"67,7";"70,4";"79,5";"77,6";"57,3";"62,0";"60,9";"53,1";"56,8";"62,2";"67,5";"82,3";"66,5";"82,7";"85,0";"66,0"
"Sistemi operativi";"63,1";"64,3";"68,8";"74,5";"53,8";"62,8";"63,2";"54,9";"61,1";"57,6";"60,2";"60,5";"62,5";"74,3";"85,0";"63,0"
"Multimedia (elaborazione di suoni, immagini, video)";"53,8";"55,1";"54,4";"56,1";"45,2";"50,0";"49,4";"52,0";"50,2";"53,6";"56,6";"42,2";"57,2";"59,9";"75,0";"49,5"
"Linguaggi di programmazione";"28,8";"24,5";"26,2";"26,5";"22,1";"26,3";"29,9";"20,6";"21,6";"25,2";"27,7";"15,6";"29,1";"54,8";"50,0";"29,0"
"Data base (Oracle, SQL server, Access, ...)";"33,4";"25,5";"41,4";"42,9";"24,1";"29,8";"34,5";"22,3";"22,8";"29,8";"24,1";"23,8";"34,7";"49,8";"65,0";"26,5"
"Realizzazione siti web";"20,2";"18,4";"20,6";"18,4";"10,6";"16,7";"17,2";"15,6";"9,1";"18,2";"19,3";"12,2";"19,2";"42,0";"60,0";"17,5"
"Reti di trasmissione dati";"26,0";"19,4";"22,0";"30,6";"21,1";"23,3";"25,3";"20,8";"16,4";"27,7";"31,3";"19,0";"29,0";"36,4";"35,0";"26,5"
"CAD/CAM/CAE - Progettazione assistita";"14,9";"37,8";"12,2";"10,2";"15,6";"16,3";"19,5";"12,8";"9,4";"16,1";"12,0";"9,5";"15,7";"17,5";"15,0";"13,0"
"9. PROSPETTIVE DI STUDIO"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Intendono proseguire gli studi (%)";"72,0";"59,2";"67,7";"64,3";"38,2";"77,2";"66,7";"80,2";"68,7";"78,7";"74,7";"84,4";"74,6";"65,6";"70,0";"68,0"
"Laurea triennale";"1,3";"1,0";"0,2";"-";"0,5";"0,2";"-";"0,6";"0,3";"2,8";"-";"0,7";"2,8";"0,9";"-";"1,0"
"Laurea specialistica/magistrale";"34,7";"33,7";"46,7";"45,9";"6,0";"3,9";"2,3";"54,3";"43,2";"18,8";"24,1";"46,3";"42,2";"44,6";"55,0";"47,5"
"Dottorato di ricerca";"4,3";"8,2";"2,3";"3,1";"4,5";"6,3";"6,9";"7,8";"4,6";"1,2";"3,6";"22,4";"2,3";"7,6";"-";"2,0"
"Scuola di specializzazione post-laurea";"8,7";"-";"0,7";"-";"5,5";"17,4";"14,9";"1,9";"3,0";"23,5";"22,9";"2,0";"6,5";"3,1";"-";"0,5"
"Master universitario";"9,9";"6,1";"9,0";"3,1";"6,0";"6,5";"9,2";"5,5";"9,4";"20,9";"10,8";"6,8";"9,4";"2,5";"5,0";"9,0"
"Altro tipo di master o corso di perfezionamento";"4,4";"5,1";"2,0";"2,0";"7,0";"5,9";"3,4";"4,0";"4,0";"6,0";"3,6";"3,4";"6,2";"1,7";"-";"2,5"
"Tirocinio, praticantato";"4,9";"2,0";"4,8";"9,2";"1,5";"32,4";"24,1";"1,5";"0,6";"1,5";"7,2";"0,7";"1,6";"1,1";"5,0";"2,5"
"Attività sostenuta da borsa o assegno di studio";"0,7";"-";"0,4";"-";"1,5";"0,7";"2,3";"0,6";"0,3";"0,4";"-";"2,0";"0,5";"1,7";"-";"0,5"
"Altre attività di qualificazione professionale";"2,7";"3,1";"1,5";"1,0";"5,0";"3,7";"2,3";"3,2";"2,7";"3,1";"1,2";"-";"2,9";"2,3";"5,0";"2,5"
"Non intendono proseguire";"27,4";"40,8";"32,2";"35,7";"61,3";"21,7";"33,3";"19,4";"31,3";"20,3";"25,3";"15,0";"24,5";"33,7";"30,0";"31,5"
"10. PROSPETTIVE DI LAVORO"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Sono interessati a lavorare nelle seguenti aree aziendali: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Acquisti";"21,5";"21,4";"39,1";"45,9";"26,6";"26,5";"33,3";"19,8";"26,4";"11,8";"22,9";"8,2";"15,0";"15,3";"35,0";"24,5"
"Amministrazione, contabilità";"31,6";"18,4";"65,8";"69,4";"18,1";"52,6";"60,9";"24,0";"24,0";"16,9";"18,1";"6,1";"20,0";"20,9";"30,0";"56,0"
"Assistenza tecnica";"16,9";"44,9";"20,0";"24,5";"20,6";"22,8";"27,6";"13,9";"11,2";"12,7";"27,7";"8,2";"8,8";"25,5";"30,0";"17,0"
"Commerciale, vendite";"26,4";"30,6";"47,6";"46,9";"55,8";"30,9";"33,3";"20,8";"37,1";"12,8";"27,7";"11,6";"20,0";"15,3";"20,0";"32,5"
"Controllo di gestione";"30,6";"50,0";"60,2";"63,3";"31,2";"38,5";"42,5";"22,7";"18,2";"17,4";"37,3";"11,6";"21,7";"26,8";"50,0";"37,0"
"Finanza";"22,2";"15,3";"55,4";"71,4";"12,6";"39,8";"41,4";"10,3";"11,2";"9,4";"10,8";"5,4";"9,7";"18,1";"20,0";"32,5"
"Legale";"20,3";"9,2";"20,6";"34,7";"10,6";"88,5";"87,4";"10,1";"12,2";"10,1";"4,8";"4,8";"12,4";"10,1";"10,0";"27,5"
"Logistica, distribuzione";"22,6";"32,7";"43,0";"39,8";"27,6";"28,9";"31,0";"20,2";"20,4";"12,3";"26,5";"10,2";"15,5";"17,5";"30,0";"27,0"
"Marketing, comunicazione, pubbliche relazioni";"42,0";"35,7";"62,1";"66,3";"38,2";"53,3";"50,6";"54,5";"63,2";"18,0";"22,9";"16,3";"45,7";"24,6";"40,0";"60,0"
"Organizzazione, pianificazione";"46,0";"57,1";"70,1";"67,3";"42,2";"51,3";"57,5";"51,4";"51,7";"25,7";"36,1";"16,3";"47,1";"34,2";"55,0";"64,5"
"Produzione";"27,9";"66,3";"31,2";"34,7";"58,8";"30,0";"37,9";"24,6";"23,7";"17,4";"50,6";"36,7";"18,7";"36,5";"55,0";"25,0"
"Ricerca e sviluppo";"47,6";"59,2";"41,3";"48,0";"70,9";"41,1";"44,8";"55,6";"45,3";"34,9";"61,4";"85,7";"42,6";"68,7";"85,0";"38,5"
"Risorse umane, selezione, formazione";"51,9";"31,6";"56,6";"59,2";"34,2";"52,6";"58,6";"69,9";"61,7";"34,8";"38,6";"18,4";"76,8";"27,7";"55,0";"74,5"
"Segreteria, affari generali";"30,0";"20,4";"38,5";"43,9";"24,6";"41,3";"54,0";"40,6";"44,4";"16,2";"21,7";"8,8";"31,4";"16,1";"40,0";"48,0"
"Sistemi informativi, EDP";"15,1";"10,2";"15,7";"16,3";"13,1";"17,8";"16,1";"14,1";"13,1";"10,3";"15,7";"6,8";"10,5";"33,4";"45,0";"9,0"
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Acquisizione di professionalità";"85,1";"83,7";"86,0";"84,7";"91,5";"87,0";"93,1";"78,5";"81,2";"87,9";"91,6";"83,0";"82,3";"86,8";"80,0";"83,0"
"Possibilità di carriera";"71,0";"72,4";"80,9";"81,6";"73,9";"81,3";"89,7";"60,2";"66,3";"69,1";"77,1";"53,7";"67,2";"67,8";"65,0";"73,0"
"Possibilità di guadagno";"64,5";"63,3";"66,9";"64,3";"69,8";"71,7";"69,0";"54,1";"65,7";"66,1";"72,3";"55,1";"63,0";"61,0";"45,0";"70,0"
"Stabilità/sicurezza del posto di lavoro";"78,5";"75,5";"78,1";"81,6";"81,9";"77,8";"82,8";"73,9";"79,3";"81,8";"83,1";"70,1";"79,4";"75,2";"80,0";"77,5"
"Rispondenza a interessi culturali";"46,6";"45,9";"32,6";"34,7";"46,2";"40,4";"50,6";"61,3";"52,0";"56,9";"62,7";"40,8";"45,7";"41,2";"50,0";"42,5"
"Coerenza con gli studi";"55,4";"53,1";"43,4";"42,9";"69,8";"45,7";"56,3";"47,4";"51,1";"78,1";"69,9";"49,0";"51,4";"53,1";"30,0";"45,5"
"Indipendenza o autonomia";"50,5";"50,0";"44,4";"46,9";"52,3";"54,1";"51,7";"47,2";"45,6";"58,6";"67,5";"34,7";"53,8";"42,1";"45,0";"52,5"
"Tempo libero";"26,0";"26,5";"20,1";"22,4";"28,6";"22,6";"26,4";"21,1";"22,8";"39,2";"26,5";"21,1";"26,0";"20,7";"10,0";"20,0"
"Tipo di lavoro cercato (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Nessuna preferenza";"53,2";"46,9";"48,9";"56,1";"61,8";"50,0";"44,8";"54,7";"63,8";"49,1";"67,5";"63,9";"51,5";"60,7";"70,0";"46,0"
"Alle dipendenze nel settore pubblico";"26,6";"17,3";"15,1";"18,4";"5,0";"26,3";"27,6";"36,4";"19,8";"40,8";"12,0";"12,9";"33,5";"14,9";"5,0";"35,5"
"Alle dipendenze nel settore privato";"13,0";"15,3";"26,1";"14,3";"27,6";"9,1";"5,7";"5,5";"11,9";"5,6";"6,0";"17,0";"9,2";"19,2";"10,0";"13,0"
"In conto proprio";"6,2";"19,4";"9,5";"9,2";"5,5";"13,0";"21,8";"1,7";"4,0";"3,3";"13,3";"6,1";"4,5";"4,6";"15,0";"4,5"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"ORARIO/MODALITA' LAVORATIVA";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Tempo pieno";"90,2";"88,8";"93,3";"94,9";"95,5";"91,5";"87,4";"85,3";"87,8";"89,4";"94,0";"91,2";"87,4";"92,7";"90,0";"92,0"
"Part-time";"43,0";"35,7";"39,1";"42,9";"41,7";"32,6";"32,2";"51,6";"53,2";"38,0";"50,6";"37,4";"54,4";"39,2";"60,0";"37,5"
"Telelavoro";"12,0";"12,2";"11,2";"10,2";"14,1";"11,3";"13,8";"14,5";"16,4";"8,3";"27,7";"12,9";"11,3";"14,7";"10,0";"9,5"
"CONTRATTO";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Tempo indeterminato";"94,1";"92,9";"96,0";"96,9";"99,0";"93,5";"95,4";"92,6";"91,8";"93,2";"96,4";"91,2";"93,5";"95,4";"90,0";"93,5"
"A tempo determinato";"35,8";"34,7";"37,5";"35,7";"34,2";"30,4";"33,3";"35,4";"41,3";"32,7";"45,8";"42,9";"36,9";"37,6";"55,0";"31,0"
"Collaborazione (compreso lavoro a progetto)";"27,7";"34,7";"26,1";"31,6";"30,7";"25,2";"19,5";"32,0";"28,0";"21,6";"44,6";"35,4";"30,4";"29,6";"45,0";"27,0"
"Inserimento (ex formazione e lavoro)";"27,0";"36,7";"29,2";"32,7";"32,7";"25,4";"19,5";"29,1";"27,7";"19,7";"43,4";"29,3";"27,2";"28,9";"30,0";"31,5"
"Stage";"26,4";"20,4";"30,8";"26,5";"29,6";"28,9";"23,0";"30,9";"31,0";"19,5";"38,6";"35,4";"24,4";"24,9";"25,0";"28,0"
"Apprendistato";"20,1";"22,4";"22,8";"26,5";"22,1";"23,3";"17,2";"24,0";"21,9";"13,3";"37,3";"25,2";"18,5";"20,7";"30,0";"18,0"
"Lavoro interinale";"18,9";"22,4";"21,4";"24,5";"23,1";"16,1";"14,9";"20,0";"18,8";"14,9";"33,7";"25,2";"19,7";"17,2";"40,0";"16,5"
"Autonomo/in conto proprio";"37,5";"55,1";"39,6";"39,8";"41,7";"50,9";"49,4";"29,9";"38,9";"34,7";"56,6";"32,0";"36,1";"33,4";"25,0";"27,5"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Provincia di residenza";"80,9";"88,8";"82,2";"79,6";"84,9";"79,8";"83,9";"79,2";"72,3";"83,1";"80,7";"68,7";"83,0";"80,0";"85,0";"77,0"
"Sede degli studi";"79,4";"84,7";"82,6";"76,5";"75,4";"82,4";"83,9";"78,9";"74,2";"78,7";"75,9";"72,1";"81,2";"78,2";"80,0";"74,5"
"Italia settentrionale";"40,8";"41,8";"43,0";"48,0";"46,7";"44,1";"35,6";"40,6";"41,9";"38,1";"45,8";"53,7";"34,4";"44,4";"35,0";"38,0"
"Italia centrale";"43,0";"45,9";"43,9";"48,0";"48,7";"47,4";"34,5";"45,3";"45,3";"39,3";"51,8";"54,4";"36,3";"48,0";"35,0";"40,5"
"Italia meridionale";"51,2";"63,3";"50,1";"52,0";"59,3";"55,0";"51,7";"53,3";"47,4";"49,8";"60,2";"57,1";"47,0";"53,6";"40,0";"47,5"
"Stato europeo";"39,2";"36,7";"39,9";"34,7";"40,2";"42,0";"32,2";"37,3";"59,6";"35,2";"47,0";"59,2";"29,2";"44,6";"35,0";"45,0"
"Stato extraeuropeo";"26,1";"32,7";"27,8";"19,4";"25,1";"27,8";"20,7";"23,8";"39,5";"23,4";"31,3";"47,6";"16,8";"31,6";"25,0";"27,5"
"Disponibilità ad effettuare trasferte di lavoro (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Sì, anche con trasferimenti di residenza";"42,3";"41,8";"47,1";"38,8";"42,7";"43,9";"40,2";"43,4";"46,8";"37,6";"48,2";"61,9";"33,6";"49,5";"35,0";"42,5"
"Sì, anche frequenti (senza cambi di residenza)";"30,5";"35,7";"34,0";"33,7";"35,2";"35,0";"27,6";"26,7";"31,3";"26,3";"27,7";"21,1";"31,2";"30,2";"30,0";"35,0"
"Sì, ma solo in numero limitato";"21,8";"16,3";"15,7";"27,6";"18,6";"16,5";"18,4";"24,6";"19,8";"26,2";"21,7";"15,6";"28,1";"18,4";"35,0";"18,0"
"Non disponibili a trasferte";"3,2";"2,0";"2,0";"-";"2,5";"1,7";"12,6";"2,7";"1,2";"6,1";"1,2";"-";"4,3";"0,8";"-";"3,0"
