"PROFILO DEI LAUREATI"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Spesso adeguate";"42,8";"46,0";"50,8";"59,7";"52,6";"42,0";"21,9";"46,5";"51,3";"36,6";"45,9";"50,7";"33,2";"43,4";"25,0";"49,8"
"Raramente adeguate";"32,0";"32,5";"28,3";"16,1";"25,1";"40,2";"46,6";"33,7";"34,2";"33,0";"11,7";"8,3";"46,6";"19,2";"21,4";"27,3"
"Mai adeguate";"5,8";"4,0";"3,1";"1,6";"5,1";"5,4";"15,1";"5,9";"2,1";"7,9";"5,4";"-";"11,3";"1,9";"7,1";"4,1"
"Non utilizzate";"0,8";"0,8";"1,0";"1,6";"-";"1,7";"1,4";"0,8";"1,3";"0,2";"-";"-";"1,0";"0,3";"-";"2,4"
"Valutazione delle postazioni informatiche (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Presenti e in numero adeguato";"24,0";"28,6";"27,2";"52,4";"55,8";"20,7";"24,7";"15,8";"34,2";"14,2";"52,3";"47,2";"7,7";"41,0";"53,6";"13,1"
"Presenti, ma in numero inadeguato";"40,6";"42,9";"46,4";"34,7";"35,8";"43,9";"45,2";"54,3";"48,2";"39,6";"32,4";"43,1";"32,4";"37,7";"39,3";"29,8"
"Non presenti";"15,8";"2,4";"5,6";"-";"0,9";"10,8";"5,5";"8,0";"2,3";"33,3";"7,2";"1,4";"29,2";"7,1";"7,1";"21,2"
"Non utilizzate";"19,0";"26,2";"20,3";"11,3";"7,4";"24,0";"23,3";"21,3";"14,8";"12,1";"7,2";"7,6";"29,9";"13,8";"-";"34,7"
"Valutazione delle biblioteche (prestito/consultazione, orari di apertura ...) (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Decisamente positiva";"19,1";"25,4";"18,9";"17,7";"32,1";"23,2";"13,7";"24,2";"21,5";"14,7";"45,9";"12,5";"16,3";"16,5";"17,9";"17,6"
"Abbastanza positiva";"51,8";"54,0";"57,4";"53,2";"53,0";"56,5";"41,1";"57,1";"63,5";"41,8";"41,4";"34,0";"56,5";"48,3";"53,6";"51,0"
"Abbastanza negativa";"10,4";"2,4";"7,1";"15,3";"7,4";"12,0";"31,5";"10,5";"7,5";"11,6";"5,4";"13,9";"8,2";"14,4";"17,9";"11,0"
"Decisamente negativa";"5,1";"-";"2,7";"3,2";"0,9";"3,1";"9,6";"2,5";"2,8";"10,2";"3,6";"4,2";"5,4";"5,9";"3,6";"4,5"
"Non utilizzate";"12,7";"18,3";"13,0";"8,9";"6,5";"4,1";"4,1";"4,8";"3,9";"20,9";"2,7";"34,0";"12,9";"13,8";"7,1";"13,9"
"Ritengono che il carico di studio degli insegnamenti sia stato sostenibile (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Decisamente sì";"34,0";"46,8";"28,8";"34,7";"22,3";"35,6";"37,0";"42,1";"27,7";"33,6";"26,1";"24,3";"42,7";"27,2";"42,9";"38,8"
"Più sì che no";"52,4";"48,4";"58,3";"53,2";"54,0";"48,9";"49,3";"49,5";"57,5";"49,5";"53,2";"52,1";"51,5";"54,8";"42,9";"50,6"
"Si iscriverebbero di nuovo all'università? (%) ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Sì, allo stesso corso dell'Ateneo";"59,5";"73,0";"61,0";"66,1";"53,0";"65,0";"74,0";"62,3";"47,9";"57,7";"53,2";"69,4";"51,9";"66,9";"71,4";"62,9"
"Sì, ma ad un altro corso dell'Ateneo";"8,3";"9,5";"6,3";"7,3";"10,7";"7,5";"5,5";"6,3";"10,4";"5,1";"13,5";"12,5";"13,3";"8,3";"-";"7,8"
"Sì, allo stesso corso ma in un altro Ateneo";"20,6";"9,5";"22,1";"7,3";"27,0";"17,4";"11,0";"15,6";"25,6";"32,3";"17,1";"8,3";"17,9";"14,0";"14,3";"15,5"
"Sì, ma ad un altro corso e in un altro Ateneo";"8,0";"4,8";"7,0";"15,3";"7,0";"7,0";"5,5";"11,8";"11,4";"2,6";"9,0";"5,6";"13,3";"6,8";"14,3";"9,0"
"Non si iscriverebbero più all'università";"2,8";"3,2";"3,1";"2,4";"2,3";"2,1";"2,7";"2,9";"3,9";"1,4";"5,4";"2,8";"3,0";"3,9";"-";"4,9"
"8. CONOSCENZE LINGUISTICHE E INFORMATICHE"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Lingue straniere: conoscenza "almeno buona" (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Inglese scritto";"65,6";"56,3";"71,9";"67,7";"64,2";"61,3";"57,5";"68,8";"85,5";"57,1";"57,7";"76,4";"61,6";"71,3";"60,7";"62,9"
"Inglese parlato";"60,0";"48,4";"64,8";"58,1";"55,3";"60,0";"43,8";"63,8";"86,3";"50,6";"54,1";"70,8";"55,8";"62,3";"57,1";"64,1"
"Francese scritto";"23,6";"7,1";"28,7";"41,1";"16,7";"20,5";"17,8";"26,3";"56,2";"17,9";"17,1";"11,1";"23,0";"9,8";"3,6";"44,9"
"Francese parlato";"22,7";"10,3";"27,0";"40,3";"14,9";"20,5";"15,1";"25,5";"54,1";"17,2";"15,3";"10,4";"22,2";"9,4";"7,1";"42,4"
"Spagnolo scritto";"10,2";"2,4";"15,7";"4,0";"6,0";"5,4";"2,7";"12,6";"46,1";"6,8";"9,0";"3,5";"7,3";"2,4";"3,6";"8,6"
"Spagnolo parlato";"10,4";"4,0";"15,2";"5,6";"6,5";"6,4";"1,4";"11,4";"45,6";"7,6";"9,9";"4,2";"7,4";"2,2";"3,6";"9,4"
"Tedesco scritto";"3,5";"0,8";"3,8";"4,0";"1,4";"2,5";"-";"3,4";"23,8";"1,6";"0,9";"-";"1,7";"0,9";"-";"3,3"
"Tedesco parlato";"3,1";"0,8";"3,4";"1,6";"1,9";"2,1";"-";"3,8";"21,5";"1,4";"1,8";"-";"1,2";"0,3";"-";"3,3"
"Strumenti informatici: conoscenza "almeno buona" (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Navigazione in Internet";"89,2";"87,3";"91,8";"85,5";"86,0";"89,4";"86,3";"88,8";"92,0";"87,0";"87,4";"96,5";"88,0";"92,4";"96,4";"86,5"
"Word processor (elaborazione di testi)";"79,7";"78,6";"84,6";"83,1";"72,6";"78,3";"72,6";"82,3";"82,4";"73,2";"66,7";"83,3";"78,6";"88,1";"92,9";"82,0"
"Fogli elettronici (Excel, ...)";"67,4";"76,2";"80,4";"72,6";"59,5";"61,9";"47,9";"53,5";"60,4";"63,8";"55,9";"79,2";"64,0";"81,4";"92,9";"69,0"
"Sistemi operativi";"62,7";"52,4";"69,0";"66,1";"58,6";"62,9";"60,3";"60,0";"63,5";"57,9";"54,1";"65,3";"59,8";"72,2";"89,3";"61,6"
"Multimedia (elaborazione di suoni, immagini, video)";"52,7";"42,9";"55,5";"49,2";"47,0";"52,2";"45,2";"48,0";"45,9";"54,8";"54,1";"54,2";"52,9";"58,1";"78,6";"49,4"
"Linguaggi di programmazione";"28,6";"20,6";"28,6";"21,0";"22,8";"29,2";"17,8";"23,8";"25,9";"24,9";"17,1";"13,2";"25,3";"53,9";"71,4";"28,6"
"Data base (Oracle, SQL server, Access, ...)";"32,7";"29,4";"44,6";"37,9";"26,0";"28,8";"23,3";"24,0";"27,7";"31,9";"20,7";"22,2";"26,9";"47,5";"67,9";"28,6"
"Realizzazione siti web";"19,4";"13,5";"24,1";"19,4";"15,8";"19,3";"16,4";"17,3";"10,9";"16,8";"13,5";"10,4";"13,6";"37,0";"64,3";"20,4"
"Reti di trasmissione dati";"24,8";"19,8";"24,2";"20,2";"22,8";"26,3";"21,9";"20,2";"18,1";"26,1";"15,3";"20,8";"23,4";"34,3";"53,6";"27,8"
"CAD/CAM/CAE - Progettazione assistita";"15,4";"27,8";"12,4";"12,1";"15,3";"17,0";"12,3";"14,5";"10,4";"18,2";"7,2";"6,3";"14,8";"18,9";"21,4";"15,1"
"9. PROSPETTIVE DI STUDIO"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Intendono proseguire gli studi (%)";"69,4";"63,5";"65,7";"66,1";"43,3";"74,3";"72,6";"80,0";"63,0";"75,9";"65,8";"80,6";"68,3";"63,9";"46,4";"71,8"
"Laurea triennale";"1,4";"-";"0,3";"-";"1,4";"-";"-";"1,3";"1,6";"2,6";"1,8";"-";"2,4";"0,7";"-";"0,8"
"Laurea specialistica/magistrale";"33,0";"47,6";"46,7";"46,0";"4,7";"2,5";"6,8";"50,7";"35,0";"22,6";"9,9";"46,5";"34,8";"44,7";"46,4";"43,7"
"Dottorato di ricerca";"3,6";"4,8";"1,0";"1,6";"6,0";"4,6";"4,1";"6,3";"3,1";"0,7";"9,0";"21,5";"1,9";"7,1";"-";"3,7"
"Scuola di specializzazione post-laurea";"8,1";"-";"1,1";"0,8";"7,4";"16,6";"15,1";"2,5";"1,8";"20,9";"22,5";"1,4";"5,8";"1,8";"-";"1,6"
"Master universitario";"9,7";"4,0";"8,7";"4,0";"7,4";"9,9";"9,6";"7,8";"9,8";"18,7";"2,7";"4,2";"8,5";"3,0";"-";"11,0"
"Altro tipo di master o corso di perfezionamento";"3,9";"0,8";"1,8";"1,6";"2,3";"3,7";"4,1";"2,1";"3,9";"5,2";"3,6";"2,1";"7,0";"2,8";"-";"4,1"
"Tirocinio, praticantato";"5,3";"2,4";"4,6";"4,8";"5,1";"32,9";"23,3";"5,1";"1,8";"1,2";"8,1";"1,4";"2,2";"0,9";"-";"2,9"
"Attività sostenuta da borsa o assegno di studio";"0,7";"0,8";"0,5";"1,6";"0,5";"0,8";"1,4";"0,6";"2,1";"0,3";"0,9";"1,4";"0,7";"0,7";"-";"0,8"
"Altre attività di qualificazione professionale";"3,3";"3,2";"1,0";"4,8";"7,9";"3,3";"6,8";"3,4";"3,9";"3,1";"6,3";"0,7";"4,7";"1,9";"-";"3,3"
"Non intendono proseguire";"29,9";"35,7";"33,7";"33,1";"56,7";"24,6";"26,0";"19,2";"36,0";"23,0";"34,2";"19,4";"31,3";"35,4";"53,6";"28,2"
"10. PROSPETTIVE DI LAVORO"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Sono interessati a lavorare nelle seguenti aree aziendali: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Acquisti";"21,7";"33,3";"38,3";"50,0";"27,0";"26,1";"21,9";"22,5";"23,1";"11,2";"17,1";"12,5";"18,3";"13,7";"17,9";"25,7"
"Amministrazione, contabilità";"32,6";"26,2";"65,8";"79,8";"21,4";"55,9";"60,3";"21,9";"24,9";"19,7";"17,1";"8,3";"21,7";"22,3";"42,9";"51,4"
"Assistenza tecnica";"17,3";"48,4";"21,7";"29,8";"17,7";"20,7";"16,4";"10,3";"11,4";"13,2";"18,9";"18,8";"11,0";"25,0";"32,1";"17,6"
"Commerciale, vendite";"26,7";"38,1";"45,3";"53,2";"47,4";"30,6";"24,7";"26,3";"35,5";"12,8";"29,7";"18,1";"21,9";"15,3";"21,4";"32,2"
"Controllo di gestione";"29,9";"48,4";"59,3";"66,9";"25,6";"41,6";"38,4";"19,6";"19,2";"16,9";"21,6";"20,8";"21,9";"25,7";"39,3";"38,4"
"Finanza";"20,8";"17,5";"54,7";"64,5";"13,0";"36,2";"35,6";"7,6";"8,0";"10,0";"13,5";"5,6";"9,9";"16,6";"21,4";"29,8"
"Legale";"20,5";"12,7";"20,7";"30,6";"9,8";"86,7";"78,1";"8,4";"13,0";"11,7";"12,6";"6,3";"12,5";"10,0";"14,3";"31,8"
"Logistica, distribuzione";"22,4";"41,3";"42,1";"49,2";"28,8";"26,9";"19,2";"20,4";"22,5";"12,1";"17,1";"13,2";"15,1";"17,8";"39,3";"26,1"
"Marketing, comunicazione, pubbliche relazioni";"41,6";"39,7";"60,1";"71,0";"37,7";"54,7";"50,7";"56,6";"61,9";"17,8";"23,4";"18,1";"46,9";"22,1";"42,9";"53,9"
"Organizzazione, pianificazione";"45,8";"54,0";"68,9";"72,6";"40,0";"57,1";"39,7";"54,9";"50,0";"26,1";"26,1";"23,6";"45,8";"34,0";"46,4";"66,1"
"Produzione";"28,3";"66,7";"32,5";"44,4";"47,4";"30,4";"20,5";"26,9";"23,6";"16,8";"38,7";"45,1";"22,2";"34,6";"42,9";"26,5"
"Ricerca e sviluppo";"47,0";"61,1";"39,8";"52,4";"66,5";"38,3";"34,2";"52,8";"42,5";"36,7";"51,4";"77,8";"44,8";"67,0";"67,9";"42,0"
"Risorse umane, selezione, formazione";"50,9";"37,3";"57,9";"61,3";"34,0";"54,0";"54,8";"72,2";"59,1";"33,7";"27,9";"26,4";"74,7";"25,0";"35,7";"71,0"
"Segreteria, affari generali";"30,1";"28,6";"35,3";"53,2";"22,8";"41,8";"45,2";"42,9";"42,7";"18,2";"18,9";"11,8";"30,3";"16,5";"35,7";"46,9"
"Sistemi informativi, EDP";"14,4";"12,7";"14,9";"28,2";"13,5";"11,0";"5,5";"13,9";"11,1";"10,6";"12,6";"9,0";"11,6";"29,0";"46,4";"12,7"
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Acquisizione di professionalità";"84,5";"88,1";"84,8";"85,5";"87,0";"87,6";"82,2";"78,7";"80,1";"88,2";"90,1";"85,4";"84,1";"81,3";"75,0";"82,4"
"Possibilità di carriera";"70,3";"67,5";"79,5";"78,2";"70,7";"83,6";"74,0";"56,2";"67,6";"71,2";"67,6";"61,1";"66,9";"64,3";"78,6";"73,5"
"Possibilità di guadagno";"65,8";"64,3";"65,9";"77,4";"78,1";"74,1";"72,6";"53,9";"64,5";"69,0";"70,3";"56,9";"65,4";"58,4";"71,4";"65,7"
"Stabilità/sicurezza del posto di lavoro";"78,6";"77,0";"75,9";"80,6";"82,8";"78,9";"74,0";"72,8";"79,0";"82,7";"78,4";"72,9";"80,6";"75,9";"85,7";"76,7"
"Rispondenza a interessi culturali";"47,7";"45,2";"33,2";"38,7";"51,6";"43,9";"34,2";"59,6";"49,2";"57,8";"49,5";"41,0";"51,9";"41,2";"28,6";"39,6"
"Coerenza con gli studi";"57,0";"54,8";"48,1";"41,1";"63,3";"47,8";"46,6";"46,7";"44,0";"80,6";"68,5";"59,0";"55,9";"52,0";"39,3";"46,9"
"Indipendenza o autonomia";"51,3";"53,2";"44,6";"44,4";"53,5";"53,6";"49,3";"48,6";"49,7";"59,5";"53,2";"38,9";"54,7";"43,2";"46,4";"51,8"
"Tempo libero";"26,6";"24,6";"21,7";"19,4";"27,9";"22,2";"26,0";"20,6";"25,9";"37,5";"32,4";"24,3";"28,2";"20,1";"17,9";"25,7"
"Tipo di lavoro cercato (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Nessuna preferenza";"52,7";"48,4";"45,8";"61,3";"60,5";"49,5";"46,6";"55,8";"61,7";"48,6";"56,8";"63,9";"49,2";"63,3";"78,6";"47,3"
"Alle dipendenze nel settore pubblico";"25,8";"19,0";"11,9";"8,1";"9,8";"25,7";"38,4";"33,5";"22,5";"40,0";"18,9";"9,0";"32,5";"13,2";"17,9";"34,7"
"Alle dipendenze nel settore privato";"13,7";"17,5";"29,3";"20,2";"22,8";"10,4";"1,4";"7,2";"11,7";"6,9";"9,0";"24,3";"11,8";"14,9";"3,6";"11,0"
"In conto proprio";"6,7";"14,3";"12,2";"8,9";"6,5";"13,3";"12,3";"2,3";"2,8";"3,1";"13,5";"2,1";"5,5";"7,6";"-";"4,5"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"ORARIO/MODALITA' LAVORATIVA";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Tempo pieno";"90,3";"90,5";"92,9";"92,7";"93,0";"91,5";"87,7";"85,5";"87,0";"91,7";"86,5";"95,1";"87,7";"89,9";"96,4";"94,3"
"Part-time";"44,3";"36,5";"39,7";"48,4";"42,3";"36,6";"39,7";"49,9";"55,2";"38,3";"47,7";"49,3";"56,2";"39,4";"39,3";"42,4"
"Telelavoro";"13,0";"9,5";"10,7";"14,5";"13,5";"17,2";"11,0";"18,3";"14,8";"10,5";"11,7";"13,2";"13,3";"13,2";"17,9";"11,0"
"CONTRATTO";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Tempo indeterminato";"94,0";"95,2";"96,3";"95,2";"96,7";"94,2";"93,2";"92,8";"91,7";"93,9";"92,8";"93,1";"93,8";"93,5";"100,0";"93,1"
"A tempo determinato";"38,1";"33,3";"40,9";"40,3";"38,6";"33,7";"28,8";"36,4";"36,3";"39,7";"42,3";"41,7";"38,3";"36,1";"46,4";"38,4"
"Collaborazione (compreso lavoro a progetto)";"27,5";"34,1";"26,1";"29,0";"31,2";"28,8";"24,7";"30,9";"23,1";"23,9";"38,7";"36,1";"29,5";"25,6";"35,7";"27,3"
"Inserimento (ex formazione e lavoro)";"27,9";"31,0";"31,0";"31,5";"31,6";"28,4";"23,3";"26,5";"26,4";"23,5";"35,1";"38,2";"28,2";"28,5";"32,1";"26,9"
"Stage";"26,4";"27,0";"31,9";"32,3";"30,2";"31,7";"23,3";"29,5";"26,9";"18,8";"36,9";"35,4";"25,1";"23,6";"28,6";"26,9"
"Apprendistato";"20,8";"17,5";"23,6";"25,8";"20,9";"25,9";"20,5";"24,4";"18,4";"14,5";"27,9";"24,3";"21,0";"21,5";"25,0";"20,0"
"Lavoro interinale";"18,7";"19,0";"20,4";"21,8";"21,4";"22,4";"16,4";"20,6";"17,9";"14,5";"27,9";"20,8";"18,3";"17,2";"25,0";"20,4"
"Autonomo/in conto proprio";"38,5";"53,2";"42,5";"32,3";"48,4";"51,1";"50,7";"33,3";"32,1";"33,7";"60,4";"34,7";"36,9";"34,9";"46,4";"35,1"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Provincia di residenza";"80,1";"82,5";"79,8";"83,9";"83,3";"80,1";"74,0";"82,3";"68,4";"81,8";"77,5";"77,8";"83,5";"77,3";"85,7";"78,8"
"Sede degli studi";"77,6";"70,6";"79,0";"80,6";"76,7";"79,5";"74,0";"81,7";"71,5";"78,1";"70,3";"81,3";"78,9";"74,9";"82,1";"74,3"
"Italia settentrionale";"43,4";"44,4";"49,1";"46,0";"48,4";"49,1";"30,1";"42,3";"38,6";"44,4";"33,3";"50,7";"33,6";"46,1";"46,4";"47,3"
"Italia centrale";"45,1";"45,2";"50,3";"44,4";"48,4";"49,7";"31,5";"45,3";"41,7";"45,3";"35,1";"54,2";"36,3";"48,4";"46,4";"50,2"
"Italia meridionale";"52,1";"57,1";"52,0";"58,1";"62,3";"53,2";"46,6";"51,8";"44,6";"54,4";"49,5";"59,7";"46,9";"54,4";"53,6";"49,8"
"Stato europeo";"40,7";"45,2";"48,6";"33,9";"46,0";"43,9";"27,4";"39,8";"58,3";"35,3";"41,4";"51,4";"27,7";"44,6";"46,4";"44,5"
"Stato extraeuropeo";"27,8";"33,3";"33,7";"26,6";"29,3";"31,3";"13,7";"26,9";"37,8";"23,1";"29,7";"37,5";"17,8";"34,5";"28,6";"28,2"
"Disponibilità ad effettuare trasferte di lavoro (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Sì, anche con trasferimenti di residenza";"45,2";"43,7";"50,3";"40,3";"48,4";"49,3";"34,2";"43,4";"44,8";"45,1";"45,9";"43,8";"37,2";"48,4";"53,6";"51,8"
"Sì, anche frequenti (senza cambi di residenza)";"28,8";"38,9";"32,1";"27,4";"29,8";"31,9";"30,1";"29,5";"34,7";"22,7";"30,6";"38,2";"28,0";"28,2";"25,0";"23,7"
"Sì, ma solo in numero limitato";"19,9";"11,9";"13,8";"23,4";"17,2";"15,3";"24,7";"21,1";"17,1";"23,5";"18,0";"15,3";"25,9";"18,7";"17,9";"18,0"
"Non disponibili a trasferte";"3,6";"4,0";"1,8";"4,0";"3,3";"1,4";"8,2";"3,2";"1,6";"5,0";"3,6";"0,7";"6,8";"1,3";"-";"4,5"
