"PROFILO DEI LAUREATI"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Spesso adeguate";"42,8";"37,5";"51,2";"59,3";"53,1";"36,5";"46,5";"48,3";"47,5";"37,8";"46,4";"57,4";"33,2";"47,3";"22,5";"40,1"
"Raramente adeguate";"33,0";"40,4";"31,1";"17,4";"23,0";"42,2";"31,7";"31,0";"38,2";"33,5";"19,6";"7,0";"44,3";"20,8";"10,1";"38,2"
"Mai adeguate";"6,5";"2,2";"3,0";"-";"1,8";"8,2";"3,0";"5,1";"5,5";"10,8";"3,1";"-";"12,5";"1,3";"-";"7,1"
"Non utilizzate";"1,0";"1,5";"0,9";"-";"-";"2,3";"3,0";"1,3";"-";"0,3";"-";"-";"1,3";"0,8";"4,5";"2,6"
"Valutazione delle postazioni informatiche (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Presenti e in numero adeguato";"21,9";"22,1";"24,1";"62,8";"56,2";"16,8";"13,9";"14,8";"28,3";"12,8";"49,5";"58,9";"9,1";"34,4";"59,6";"7,9"
"Presenti, ma in numero inadeguato";"41,2";"46,3";"48,0";"24,4";"33,2";"45,5";"43,6";"53,4";"58,2";"38,4";"35,1";"34,1";"32,4";"40,8";"22,5";"29,2"
"Non presenti";"16,9";"8,1";"7,9";"1,2";"2,2";"9,0";"17,8";"9,4";"3,6";"34,2";"9,3";"2,3";"27,9";"13,0";"5,6";"25,8"
"Non utilizzate";"19,3";"22,8";"19,6";"11,6";"7,1";"27,7";"22,8";"21,8";"9,6";"14,0";"6,2";"3,9";"30,1";"11,1";"10,1";"36,7"
"Valutazione delle biblioteche (prestito/consultazione, orari di apertura ...) (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Decisamente positiva";"18,5";"22,1";"19,6";"18,6";"28,8";"19,3";"12,9";"22,4";"17,9";"13,4";"39,2";"8,5";"19,5";"17,8";"24,7";"12,4"
"Abbastanza positiva";"51,9";"54,4";"53,0";"60,5";"53,5";"59,6";"52,5";"63,3";"60,4";"42,9";"44,3";"35,7";"51,6";"48,6";"30,3";"58,1"
"Abbastanza negativa";"10,3";"5,9";"8,5";"14,0";"8,0";"12,5";"16,8";"7,5";"13,7";"10,5";"7,2";"11,6";"9,4";"13,0";"9,0";"12,0"
"Decisamente negativa";"4,5";"0,7";"2,9";"3,5";"2,2";"2,3";"5,0";"3,2";"3,8";"9,7";"1,0";"3,9";"4,2";"4,4";"-";"3,0"
"Non utilizzate";"13,9";"15,4";"15,5";"3,5";"5,3";"5,3";"10,9";"2,6";"3,6";"22,6";"8,2";"40,3";"13,9";"15,4";"32,6";"14,2"
"Ritengono che il carico di studio degli insegnamenti sia stato sostenibile (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Decisamente sì";"32,3";"39,0";"29,7";"34,9";"26,1";"33,2";"32,7";"37,8";"22,3";"26,7";"37,1";"21,7";"44,0";"27,8";"49,4";"30,3"
"Più sì che no";"54,6";"52,2";"57,0";"55,8";"55,3";"53,7";"54,5";"51,5";"64,6";"56,1";"37,1";"59,7";"50,6";"55,1";"38,2";"58,4"
"Si iscriverebbero di nuovo all'università? (%) ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Sì, allo stesso corso dell'Ateneo";"60,3";"72,1";"59,5";"62,8";"64,2";"70,7";"69,3";"61,7";"46,7";"54,3";"49,5";"65,9";"56,7";"67,6";"80,9";"62,5"
"Sì, ma ad un altro corso dell'Ateneo";"8,0";"7,4";"5,6";"8,1";"9,3";"6,1";"7,9";"8,6";"9,3";"5,3";"9,3";"14,0";"12,1";"7,3";"9,0";"9,7"
"Sì, allo stesso corso ma in un altro Ateneo";"20,9";"14,7";"24,6";"14,0";"19,0";"13,7";"12,9";"14,1";"28,6";"34,4";"24,7";"8,5";"16,7";"16,7";"3,4";"13,5"
"Sì, ma ad un altro corso e in un altro Ateneo";"7,1";"4,4";"6,5";"9,3";"2,2";"6,4";"5,0";"11,1";"12,6";"3,5";"12,4";"6,2";"10,3";"4,0";"3,4";"9,7"
"Non si iscriverebbero più all'università";"3,1";"0,7";"3,0";"5,8";"3,5";"2,3";"3,0";"4,3";"2,5";"1,8";"2,1";"5,4";"3,8";"3,8";"1,1";"3,7"
"8. CONOSCENZE LINGUISTICHE E INFORMATICHE"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Lingue straniere: conoscenza "almeno buona" (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Inglese scritto";"70,6";"59,6";"72,7";"69,8";"75,7";"65,6";"65,3";"71,1";"90,4";"67,0";"54,6";"85,3";"62,6";"79,7";"74,2";"69,3"
"Inglese parlato";"64,9";"53,7";"66,2";"65,1";"68,6";"63,9";"64,4";"65,0";"90,9";"59,1";"47,4";"76,7";"57,9";"71,0";"65,2";"66,3"
"Francese scritto";"25,4";"11,0";"28,3";"40,7";"21,7";"21,9";"14,9";"30,1";"58,2";"19,8";"21,6";"13,2";"22,6";"12,2";"31,5";"47,2"
"Francese parlato";"25,4";"14,0";"27,9";"37,2";"21,7";"21,5";"16,8";"28,9";"58,5";"19,3";"23,7";"13,2";"23,5";"11,4";"33,7";"49,4"
"Spagnolo scritto";"11,0";"5,9";"18,2";"2,3";"4,0";"8,0";"8,9";"11,1";"48,1";"6,3";"11,3";"2,3";"9,2";"1,9";"2,2";"7,5"
"Spagnolo parlato";"11,9";"9,6";"19,5";"2,3";"6,2";"9,4";"10,9";"11,8";"48,9";"6,9";"10,3";"3,1";"9,8";"2,4";"2,2";"7,9"
"Tedesco scritto";"3,3";"-";"3,6";"5,8";"-";"1,8";"2,0";"3,6";"24,5";"1,3";"3,1";"-";"2,0";"1,0";"-";"2,2"
"Tedesco parlato";"3,2";"-";"3,5";"4,7";"0,4";"1,6";"3,0";"3,2";"23,9";"1,7";"3,1";"-";"1,7";"0,8";"-";"1,9"
"Strumenti informatici: conoscenza "almeno buona" (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Navigazione in Internet";"90,6";"89,0";"92,7";"95,3";"88,1";"88,3";"90,1";"90,4";"93,7";"88,8";"85,6";"89,9";"90,4";"93,0";"84,3";"91,8"
"Word processor (elaborazione di testi)";"81,2";"86,8";"85,0";"93,0";"77,0";"77,0";"77,2";"82,1";"89,0";"76,1";"70,1";"82,9";"79,8";"87,6";"78,7";"77,9"
"Fogli elettronici (Excel, ...)";"69,1";"75,0";"80,6";"83,7";"63,7";"60,0";"60,4";"56,2";"69,2";"65,3";"60,8";"71,3";"66,4";"83,0";"74,2";"65,5"
"Sistemi operativi";"63,1";"63,2";"68,0";"75,6";"55,8";"60,7";"66,3";"57,9";"71,7";"58,7";"62,9";"56,6";"60,3";"71,3";"69,7";"61,4"
"Multimedia (elaborazione di suoni, immagini, video)";"55,7";"44,9";"57,8";"54,7";"48,2";"51,2";"55,4";"52,6";"56,6";"57,1";"47,4";"57,4";"58,0";"58,1";"57,3";"54,3"
"Linguaggi di programmazione";"27,8";"16,2";"31,1";"26,7";"27,9";"24,6";"27,7";"21,4";"25,8";"22,4";"22,7";"13,2";"25,6";"48,9";"33,7";"31,1"
"Data base (Oracle, SQL server, Access, ...)";"32,9";"24,3";"45,5";"40,7";"30,1";"29,3";"32,7";"28,8";"37,4";"26,6";"22,7";"19,4";"26,7";"44,8";"43,8";"29,6"
"Realizzazione siti web";"19,2";"14,0";"22,4";"18,6";"13,7";"15,2";"21,8";"20,1";"14,0";"16,6";"17,5";"17,1";"16,8";"31,4";"31,5";"15,7"
"Reti di trasmissione dati";"24,9";"19,9";"23,8";"26,7";"24,8";"24,8";"31,7";"22,9";"22,8";"25,6";"19,6";"15,5";"24,7";"30,0";"33,7";"24,7"
"CAD/CAM/CAE - Progettazione assistita";"15,5";"23,5";"15,2";"10,5";"19,0";"15,0";"16,8";"13,3";"12,9";"16,0";"19,6";"8,5";"15,9";"14,9";"21,3";"17,2"
"9. PROSPETTIVE DI STUDIO"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Intendono proseguire gli studi (%)";"67,6";"68,4";"61,0";"53,5";"42,0";"74,2";"69,3";"75,2";"66,8";"75,4";"64,9";"80,6";"69,6";"65,6";"30,3";"61,8"
"Laurea triennale";"1,0";"0,7";"0,1";"-";"1,3";"0,2";"2,0";"0,9";"1,1";"2,3";"-";"0,8";"1,1";"0,6";"4,5";"0,4"
"Laurea specialistica/magistrale";"32,0";"48,5";"41,6";"40,7";"4,4";"2,3";"5,0";"49,1";"41,5";"20,7";"17,5";"39,5";"37,4";"41,1";"19,1";"39,3"
"Dottorato di ricerca";"4,1";"6,6";"1,5";"3,5";"8,0";"5,9";"3,0";"5,5";"3,3";"1,1";"4,1";"24,0";"1,7";"10,5";"-";"2,6"
"Diploma accademico (Alta Formazione Artistica e Musicale) ";"0,1";"-";"-";"-";"-";"-";"1,0";"0,9";"0,3";"-";"-";"-";"0,1";"-";"-";"0,4"
"Scuola di specializzazione post-laurea";"7,3";"0,7";"0,2";"2,3";"8,8";"19,1";"12,9";"1,9";"1,6";"17,8";"23,7";"3,1";"6,4";"1,6";"-";"2,6"
"Master universitario";"11,3";"8,8";"10,0";"3,5";"6,6";"10,7";"6,9";"7,1";"9,9";"24,2";"2,1";"4,7";"9,4";"4,9";"3,4";"12,7"
"Altro tipo di master o corso di perfezionamento";"3,6";"0,7";"1,4";"1,2";"5,8";"2,9";"6,9";"3,2";"4,7";"5,8";"-";"2,3";"5,9";"1,9";"-";"1,1"
"Tirocinio, praticantato";"4,6";"0,7";"4,6";"2,3";"3,1";"28,3";"28,7";"2,6";"1,1";"0,4";"9,3";"1,6";"2,1";"2,1";"1,1";"0,4"
"Attività sostenuta da borsa o assegno di studio";"0,6";"-";"-";"-";"-";"0,4";"-";"0,8";"0,5";"0,1";"5,2";"4,7";"0,9";"1,1";"-";"-"
"Altre attività di qualificazione professionale";"2,7";"1,5";"1,5";"-";"3,5";"4,3";"1,0";"2,8";"2,7";"2,8";"3,1";"-";"4,4";"1,6";"1,1";"1,9"
"Non intendono proseguire";"31,6";"31,6";"38,6";"45,3";"55,8";"24,6";"29,7";"24,1";"33,2";"24,1";"34,0";"18,6";"29,6";"33,7";"66,3";"37,8"
"10. PROSPETTIVE DI LAVORO"
"";"Collettivo selezionato";"Agraria (Fac.)";"Economia - sede di Bari (attiva dal 2007) (Fac.)";"Economia 2 (Taranto) (attiva dal 2007) (Fac.)";"Farmacia (Fac.)";"Giurisprudenza - sede di Bari (attiva dal 2007) (Fac.)";"Giurisprudenza 2 (Taranto) (attiva dal 2007) (Fac.)";"Lettere e filosofia (Fac.)";"Lingue e letterature straniere (Fac.)";"Medicina e chirurgia (Fac.)";"Medicina veterinaria (Fac.)";"Scienze biotecnologiche (Fac.)";"Scienze della formazione (Fac.)";"Scienze matematiche, fisiche e naturali - sede di Bari (attiva dal 2007) (Fac.)";"Scienze matematiche, fisiche e naturali 2 (Taranto) (attiva dal 2007) (Fac.)";"Scienze politiche (Fac.)"
"Sono interessati a lavorare nelle seguenti aree aziendali: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Acquisti";"22,2";"30,1";"37,8";"50,0";"26,5";"27,0";"23,8";"20,7";"22,5";"13,1";"17,5";"14,0";"18,4";"14,8";"18,0";"21,7"
"Amministrazione, contabilità";"31,0";"19,9";"62,7";"79,1";"20,4";"53,9";"51,5";"23,7";"21,7";"17,4";"22,7";"9,3";"19,5";"18,7";"23,6";"42,3"
"Assistenza tecnica";"16,9";"36,0";"18,6";"32,6";"18,1";"21,5";"27,7";"13,5";"12,1";"14,7";"21,6";"13,2";"11,7";"19,8";"21,3";"16,9"
"Commerciale, vendite";"26,0";"36,8";"42,5";"59,3";"46,9";"32,0";"26,7";"21,8";"29,7";"12,5";"27,8";"18,6";"24,8";"14,4";"11,2";"23,6"
"Controllo di gestione";"29,7";"51,5";"56,4";"70,9";"26,1";"42,0";"35,6";"21,8";"21,2";"16,6";"34,0";"12,4";"20,0";"22,7";"20,2";"35,6"
"Finanza";"20,8";"13,2";"50,1";"55,8";"13,7";"38,1";"38,6";"10,3";"10,4";"10,9";"12,4";"7,0";"8,3";"16,5";"12,4";"25,8"
"Legale";"19,8";"13,2";"18,4";"29,1";"11,5";"84,8";"84,2";"10,9";"10,4";"11,5";"11,3";"5,4";"11,5";"7,6";"15,7";"27,7"
"Logistica, distribuzione";"23,2";"39,7";"41,4";"47,7";"27,0";"31,1";"21,8";"20,1";"20,3";"13,3";"20,6";"11,6";"17,3";"17,5";"20,2";"20,2"
"Marketing, comunicazione, pubbliche relazioni";"39,5";"36,0";"54,7";"67,4";"28,3";"51,6";"49,5";"58,6";"57,4";"15,3";"22,7";"20,2";"46,1";"19,2";"21,3";"44,9"
"Organizzazione, pianificazione";"44,3";"52,2";"63,7";"74,4";"31,0";"56,6";"49,5";"53,9";"47,5";"23,4";"29,9";"25,6";"47,6";"29,0";"32,6";"54,7"
"Produzione";"28,4";"66,2";"34,6";"47,7";"44,7";"30,3";"28,7";"28,2";"25,8";"17,6";"40,2";"35,7";"21,7";"34,0";"23,6";"21,0"
"Ricerca e sviluppo";"44,4";"59,6";"37,2";"47,7";"58,4";"43,0";"34,7";"52,6";"42,3";"33,2";"43,3";"79,1";"42,0";"64,6";"30,3";"39,3"
"Risorse umane, selezione, formazione";"49,1";"29,4";"50,4";"66,3";"33,2";"57,2";"46,5";"69,9";"57,1";"30,7";"28,9";"20,2";"73,9";"25,1";"22,5";"64,8"
"Segreteria, affari generali";"29,2";"20,6";"33,0";"51,2";"21,7";"42,8";"45,5";"40,8";"39,6";"16,8";"19,6";"12,4";"31,0";"16,2";"18,0";"42,7"
"Sistemi informativi, EDP";"14,1";"11,8";"12,6";"16,3";"14,2";"14,3";"13,9";"14,3";"11,5";"10,7";"14,4";"9,3";"11,5";"27,6";"23,6";"13,9"
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Acquisizione di professionalità";"81,5";"83,8";"79,2";"86,0";"84,5";"85,2";"81,2";"76,3";"81,0";"84,3";"81,4";"77,5";"83,4";"80,2";"67,4";"79,4"
"Possibilità di carriera";"69,4";"65,4";"77,3";"82,6";"68,6";"82,2";"78,2";"58,6";"70,1";"65,3";"63,9";"65,1";"69,4";"64,4";"67,4";"66,7"
"Possibilità di guadagno";"62,7";"58,8";"63,7";"65,1";"67,3";"67,6";"65,3";"55,5";"62,4";"63,9";"68,0";"61,2";"63,9";"60,0";"59,6";"58,1"
"Stabilità/sicurezza del posto di lavoro";"74,7";"68,4";"70,2";"73,3";"77,4";"72,3";"79,2";"74,6";"81,6";"77,8";"71,1";"74,4";"78,3";"70,2";"71,9";"71,2"
"Rispondenza a interessi culturali";"46,7";"39,0";"32,7";"38,4";"54,4";"45,7";"47,5";"57,9";"52,5";"53,8";"46,4";"43,4";"50,3";"40,6";"28,1";"46,1"
"Coerenza con gli studi";"54,6";"54,4";"43,8";"48,8";"67,3";"50,0";"45,5";"46,2";"48,1";"73,7";"61,9";"49,6";"57,0";"51,0";"34,8";"47,2"
"Indipendenza o autonomia";"51,8";"49,3";"49,7";"50,0";"53,1";"57,2";"60,4";"46,8";"50,3";"55,2";"52,6";"41,1";"57,1";"43,8";"46,1";"49,1"
"Tempo libero";"26,9";"22,1";"21,7";"25,6";"29,2";"24,2";"23,8";"20,7";"27,2";"36,0";"24,7";"26,4";"29,6";"23,8";"29,2";"22,8"
"Tipo di lavoro cercato (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Nessuna preferenza";"53,3";"52,9";"47,0";"51,2";"62,4";"47,3";"43,6";"56,2";"64,3";"51,4";"64,9";"65,9";"52,9";"62,4";"27,0";"50,2"
"Alle dipendenze nel settore pubblico";"25,5";"12,5";"14,8";"16,3";"10,6";"26,4";"34,7";"32,5";"23,9";"38,2";"11,3";"11,6";"28,4";"13,8";"55,1";"34,5"
"Alle dipendenze nel settore privato";"12,9";"18,4";"24,8";"25,6";"19,9";"10,9";"4,0";"7,7";"7,1";"5,8";"9,3";"17,1";"11,1";"17,6";"9,0";"10,1"
"In conto proprio";"7,0";"14,7";"12,4";"5,8";"5,3";"14,1";"14,9";"3,0";"4,4";"3,9";"13,4";"5,4";"5,9";"5,1";"1,1";"4,5"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"ORARIO/MODALITA' LAVORATIVA";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Tempo pieno";"90,3";"88,2";"93,8";"90,7";"89,8";"90,4";"92,1";"85,0";"87,9";"91,0";"86,6";"90,7";"89,3";"92,2";"79,8";"92,5"
"Part-time";"44,0";"36,8";"39,3";"50,0";"45,6";"36,5";"40,6";"54,1";"53,0";"38,8";"34,0";"43,4";"56,9";"38,1";"18,0";"42,3"
"Telelavoro";"12,9";"8,8";"9,6";"17,4";"12,4";"15,0";"12,9";"19,7";"12,9";"11,5";"9,3";"15,5";"14,8";"13,5";"6,7";"8,2"
"CONTRATTO";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Tempo indeterminato";"93,4";"91,2";"93,9";"93,0";"91,2";"94,3";"92,1";"93,4";"94,2";"93,2";"88,7";"93,0";"94,9";"93,5";"82,0";"92,9"
"A tempo determinato";"38,2";"37,5";"39,0";"52,3";"36,3";"36,7";"32,7";"41,4";"37,9";"37,7";"30,9";"40,3";"40,1";"37,3";"13,5";"39,0"
"Collaborazione (compreso lavoro a progetto)";"27,5";"27,2";"25,7";"33,7";"27,4";"31,4";"20,8";"33,5";"23,4";"24,1";"29,9";"32,6";"32,1";"25,1";"14,6";"25,5"
"Inserimento (ex formazione e lavoro)";"27,8";"27,2";"27,7";"36,0";"31,0";"32,2";"25,7";"31,6";"23,1";"24,0";"28,9";"27,9";"30,4";"25,9";"12,4";"31,1"
"Stage";"26,2";"21,3";"28,6";"34,9";"27,4";"33,8";"25,7";"34,0";"23,6";"19,1";"29,9";"31,0";"27,5";"22,9";"11,2";"25,5"
"Apprendistato";"21,8";"14,7";"22,5";"34,9";"20,8";"27,9";"20,8";"28,4";"20,6";"16,4";"22,7";"27,1";"23,1";"19,7";"7,9";"22,1"
"Lavoro interinale";"19,7";"12,5";"20,1";"31,4";"21,7";"24,8";"16,8";"24,2";"18,4";"16,3";"19,6";"24,0";"21,5";"16,8";"4,5";"17,6"
"Autonomo/in conto proprio";"39,5";"55,1";"40,1";"41,9";"38,1";"56,8";"50,5";"36,7";"33,2";"36,5";"55,7";"41,1";"38,3";"36,8";"19,1";"33,0"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Provincia di residenza";"77,4";"77,9";"77,3";"82,6";"76,1";"78,5";"76,2";"78,4";"73,1";"79,2";"69,1";"71,3";"80,5";"76,2";"61,8";"74,2"
"Sede degli studi";"75,1";"69,9";"77,3";"81,4";"73,0";"76,8";"75,2";"80,1";"69,8";"75,7";"57,7";"69,8";"78,3";"73,5";"58,4";"67,8"
"Italia settentrionale";"45,5";"45,6";"47,5";"48,8";"46,0";"46,7";"37,6";"46,1";"41,8";"47,3";"50,5";"58,1";"38,5";"49,0";"46,1";"43,8"
"Italia centrale";"46,5";"45,6";"48,0";"51,2";"49,1";"48,8";"39,6";"47,6";"43,4";"47,7";"50,5";"52,7";"40,3";"49,5";"46,1";"45,7"
"Italia meridionale";"52,4";"60,3";"50,9";"52,3";"51,8";"56,6";"45,5";"53,9";"47,0";"56,0";"61,9";"53,5";"48,3";"52,5";"51,7";"49,1"
"Stato europeo";"42,9";"50,7";"43,2";"27,9";"43,8";"47,5";"45,5";"43,0";"61,3";"39,8";"53,6";"52,7";"32,2";"49,5";"42,7";"37,8"
"Stato extraeuropeo";"29,9";"39,7";"30,7";"19,8";"31,0";"33,6";"31,7";"29,3";"36,8";"27,3";"41,2";"46,5";"21,0";"35,2";"36,0";"27,0"
"Disponibilità ad effettuare trasferte di lavoro (%)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Sì, anche con trasferimenti di residenza";"48,2";"44,9";"51,9";"45,3";"50,9";"49,8";"46,5";"49,1";"45,1";"47,3";"46,4";"53,5";"41,1";"54,8";"48,3";"48,7"
"Sì, anche frequenti (senza cambi di residenza)";"28,0";"36,0";"28,7";"26,7";"19,9";"31,8";"17,8";"28,6";"31,9";"24,5";"41,2";"30,2";"28,9";"27,1";"23,6";"28,1"
"Sì, ma solo in numero limitato";"17,7";"14,7";"14,4";"19,8";"18,1";"12,1";"27,7";"17,1";"19,8";"21,4";"10,3";"14,0";"22,6";"13,8";"11,2";"16,9"
"Non disponibili a trasferte";"3,4";"2,2";"2,9";"5,8";"4,0";"3,3";"5,0";"3,4";"2,2";"3,4";"2,1";"0,8";"5,3";"1,6";"2,2";"3,7"
